"STATISTIC","Statistic Label","C03387V04072","Expenditure type","C02553V03094","Household Size","TLIST(A1)","Year","UNIT","VALUE"
"HS208","Average weekly household expenditure","0516","05.16 Central heating maintenance","006","4 persons","2015","2015","Euro","0.78"
"HS208","Average weekly household expenditure","0516","05.16 Central heating maintenance","007","5 persons","2015","2015","Euro","0.71"
"HS208","Average weekly household expenditure","0516","05.16 Central heating maintenance","0091","6 + Persons","2015","2015","Euro","0.59"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","-","All household sizes","2015","2015","Euro","4.83"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","001","1 person","2015","2015","Euro","3.25"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","003","2 persons","2015","2015","Euro","4.91"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","004","3 persons","2015","2015","Euro","3.55"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","006","4 persons","2015","2015","Euro","6.4"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","007","5 persons","2015","2015","Euro","5.84"
"HS208","Average weekly household expenditure","0517","05.17 Services for maintenance and repair of the dwelling (e.g. electrician, painter)","0091","6 + Persons","2015","2015","Euro","10.12"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","-","All household sizes","2015","2015","Euro","1.58"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","001","1 person","2015","2015","Euro","1.37"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","003","2 persons","2015","2015","Euro","1.59"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","004","3 persons","2015","2015","Euro","1.61"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","006","4 persons","2015","2015","Euro","1.61"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","007","5 persons","2015","2015","Euro","1.78"
"HS208","Average weekly household expenditure","0518","05.18 Central heating installation","0091","6 + Persons","2015","2015","Euro","2.02"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","-","All household sizes","2015","2015","Euro","15.47"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","001","1 person","2015","2015","Euro","10.19"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","003","2 persons","2015","2015","Euro","13.32"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","004","3 persons","2015","2015","Euro","14.14"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","006","4 persons","2015","2015","Euro","21.23"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","007","5 persons","2015","2015","Euro","20.37"
"HS208","Average weekly household expenditure","0519","05.19 Capital improvements contractor (e.g. extension and room conversion)","0091","6 + Persons","2015","2015","Euro","32.41"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","-","All household sizes","2015","2015","Euro","1.56"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","001","1 person","2015","2015","Euro","0.72"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","003","2 persons","2015","2015","Euro","1.8"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","004","3 persons","2015","2015","Euro","1.77"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","006","4 persons","2015","2015","Euro","2.12"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","007","5 persons","2015","2015","Euro","1.23"
"HS208","Average weekly household expenditure","0520","05.20 Double glazing, kitchen units, sheds, etc.","0091","6 + Persons","2015","2015","Euro","1.98"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","-","All household sizes","2015","2015","Euro","0.33"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","001","1 person","2015","2015","Euro","0.13"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","003","2 persons","2015","2015","Euro","0.5"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","004","3 persons","2015","2015","Euro","0.43"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","006","4 persons","2015","2015","Euro","0.29"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","007","5 persons","2015","2015","Euro","0.22"
"HS208","Average weekly household expenditure","0521","05.21 Purchase of materials for capital improvements","0091","6 + Persons","2015","2015","Euro","0.24"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","-","All household sizes","2015","2015","Euro","0.43"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","001","1 person","2015","2015","Euro","0.36"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","003","2 persons","2015","2015","Euro","0.38"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","004","3 persons","2015","2015","Euro","0.27"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","006","4 persons","2015","2015","Euro","0.52"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","007","5 persons","2015","2015","Euro","0.32"
"HS208","Average weekly household expenditure","0522","05.22 Bathroom fittings","0091","6 + Persons","2015","2015","Euro","1.66"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","-","All household sizes","2015","2015","Euro","0.39"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","001","1 person","2015","2015","Euro","0.14"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","003","2 persons","2015","2015","Euro","0.64"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","004","3 persons","2015","2015","Euro","0.3"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","006","4 persons","2015","2015","Euro","0.28"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","007","5 persons","2015","2015","Euro","0.41"
"HS208","Average weekly household expenditure","0523","05.23 Carpets and rugs","0091","6 + Persons","2015","2015","Euro","0.74"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","-","All household sizes","2015","2015","Euro","0.1"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","001","1 person","2015","2015","Euro","0.03"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","003","2 persons","2015","2015","Euro","0.12"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","004","3 persons","2015","2015","Euro","0.09"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","006","4 persons","2015","2015","Euro","0.17"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","007","5 persons","2015","2015","Euro","0.11"
"HS208","Average weekly household expenditure","0524","05.24 Hard floor coverings","0091","6 + Persons","2015","2015","Euro","0"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","-","All household sizes","2015","2015","Euro","16.51"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","001","1 person","2015","2015","Euro","6.83"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","003","2 persons","2015","2015","Euro","13.81"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","004","3 persons","2015","2015","Euro","19.61"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","006","4 persons","2015","2015","Euro","23.61"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","007","5 persons","2015","2015","Euro","25.41"
"HS208","Average weekly household expenditure","06","06 Total household non-durable goods","0091","6 + Persons","2015","2015","Euro","28.53"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","-","All household sizes","2015","2015","Euro","1.93"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","001","1 person","2015","2015","Euro","0.88"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","003","2 persons","2015","2015","Euro","1.59"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","004","3 persons","2015","2015","Euro","2.26"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","006","4 persons","2015","2015","Euro","2.82"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","007","5 persons","2015","2015","Euro","2.82"
"HS208","Average weekly household expenditure","0601","06.01 Detergents, washing up liquid and washing powder","0091","6 + Persons","2015","2015","Euro","3.36"
"HS208","Average weekly household expenditure","0602","06.02 Disinfectants, polishes and other cleaning materials","-","All household sizes","2015","2015","Euro","1.46"
"HS208","Average weekly household expenditure","0602","06.02 Disinfectants, polishes and other cleaning materials","001","1 person","2015","2015","Euro","0.8"
